TIMESTAMP                      | DIR        | DATA/MESSAGE
----------------------------------------------------------------------------------------------------
test                           | OUTGOING   | test
2026-04-26T18:44:37.993618     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61160870742', 'botId': '61160870742', 'message-id': 2428500246, 'messageId': 2428500246, 'suggestions': [], 'disabled': True}
2026-04-26T18:44:38.012083     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 63, 'timestamp': '2026-04-26T23:44:37.917Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'botMessage'}, 'system': False}
2026-04-26T18:44:38.420955     | INCOMING   | TYPE: message:read - {'attendee': '61160870742'}
2026-04-26T18:44:38.438515     | INCOMING   | TYPE: staled:event - {'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stack': 0}
2026-04-26T18:45:28.820889     | INCOMING   | TYPE: message:delivery - {'id': 2428500923, 'status': 1, 'tag': '71450258242_1777292478318'}
2026-04-26T18:45:28.834558     | INCOMING   | TYPE: message:delivery - {'id': 0, 'status': 1, 'tag': '71450258242_1777292478318'}
2026-04-26T18:45:28.848904     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61160870742, 'botId': 61160870742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3107}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3107}]}
2026-04-26T18:45:28.860460     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stale': True, 'silent': False, 'stack': 0, 'fresh': 0, 'total': 64, 'timestamp': '2026-04-26T23:45:28.667Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'ranking': {'labels': ['sextingKeywords'], 'version': 'emote_sexting_classifier@2.0.0'}, 'tariffication': {'paid': True, 'type': 'purchase', 'reason': 'dialogs.tariffication.message'}}, 'system': False}
2026-04-26T18:45:28.882975     | INCOMING   | TYPE: message:message:v2 - {'id': 2428500923, 'sender': '71450258242', 'recipient': '61160870742', 'type': 1, 'timestamp': 1777247128, 'text': 'oh i no i would you lil ai slut... so whats your abyss name?', 'tag': '71450258242_1777292478318', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': False, 'meta': {'automation': {}, 'ranking': {'labels': ['sextingKeywords'], 'version': 'emote_sexting_classifier@2.0.0'}, 'tariffication': {'paid': True, 'type': 'purchase', 'reason': 'dialogs.tariffication.message'}}}
2026-04-26T18:45:28.906213     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61160870742', 'botId': '61160870742', 'message-id': 2428500923, 'messageId': 2428500923, 'suggestions': [], 'disabled': True}
2026-04-26T18:45:28.925352     | INCOMING   | TYPE: event.users.experience.updated..ai - {'user-id': '71450258242', 'userId': '71450258242', 'current': {'current-points': 5615, 'currentPoints': 5615, 'next-level-points': 6000, 'nextLevelPoints': 6000, 'level': 10}, 'changes': {'experience-changed': 15, 'experienceChanged': 15, 'level-changed': 0, 'levelChanged': 0, 'reason': {'message-tag': '71450258242_1777292478318', 'messageTag': '71450258242_1777292478318'}}}
2026-04-26T18:45:35.099430     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61160870742, 'botId': 61160870742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3427}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3427}]}
2026-04-26T18:45:35.118624     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61160870742, 'botId': 61160870742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3427}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3427}]}
2026-04-26T18:45:35.131071     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61160870742', 'botId': '61160870742', 'message-id': 2428500986, 'messageId': 2428500986, 'suggestions': [], 'disabled': True}
2026-04-26T18:45:35.145759     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 65, 'timestamp': '2026-04-26T23:45:35.01Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': ['sextingKeywords']}, 'automation': {'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'reference': 'photo-ai:///file', 'media-id': 'photo-ai-sabien-d-sextingpack-3', 'mediaId': 'photo-ai-sabien-d-sextingpack-3', 'media-type': 'pack', 'mediaType': 'pack', 'tariffication': {'paid': False, 'cost': 2500, 'type': 'subscription_then_purchase', 'reason': 'dialogs.tariffication.reference'}, 'type': 'pack', 'preview': 'photo-ai:/dialogs/messages/{userId}/{botId}/{messageId}/preview', 'media-selling': True, 'mediaSelling': True, 'pack-name': 'Steam me harder', 'packName': 'Steam me harder', 'media-description': 'A photo of Sabien DeMonia kneeling on the floor and turning to the camera. She looks seductively at the camera, turning her head slightly to the side. Behind her is a wooden saunal.', 'mediaDescription': 'A photo of Sabien DeMonia kneeling on the floor and turning to the camera. She looks seductively at the camera, turning her head slightly to the side. Behind her is a wooden saunal.', 'split-message-group-id': '5249796705af40e7a52136e6347e89a6', 'splitMessageGroupId': '5249796705af40e7a52136e6347e89a6', 'split-num': 1, 'splitNum': 1, 'split-total-count': 4, 'splitTotalCount': 4}, 'system': False}
2026-04-26T18:45:35.162353     | INCOMING   | TYPE: message:message:v2 - {'id': 2428500986, 'sender': '61160870742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777247135, 'text': 'Ooh, name-calling already?', 'tag': '8dea3ede58a5d95', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'media-id': 'photo-ai-sabien-d-sextingpack-3', 'mediaId': 'photo-ai-sabien-d-sextingpack-3', 'media-type': 'pack', 'mediaType': 'pack', 'preview': 'photo-ai:/dialogs/messages/{userId}/{botId}/{messageId}/preview', 'reference': 'photo-ai:/dialogs/messages/{userId}/{botId}/{messageId}/file', 'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False}, 'price': 2500, 'auto': True, 'ranking': {'labels': ['sextingKeywords']}, 'tariffication': {'paid': False, 'cost': 2500, 'type': 'subscription_then_purchase', 'reason': 'dialogs.tariffication.reference'}, 'type': 'pack', 'media-selling': True, 'mediaSelling': True, 'pack-name': 'Steam me harder', 'packName': 'Steam me harder', 'media-description': 'A photo of Sabien DeMonia kneeling on the floor and turning to the camera. She looks seductively at the camera, turning her head slightly to the side. Behind her is a wooden saunal.', 'mediaDescription': 'A photo of Sabien DeMonia kneeling on the floor and turning to the camera. She looks seductively at the camera, turning her head slightly to the side. Behind her is a wooden saunal.', 'split-message-group-id': '5249796705af40e7a52136e6347e89a6', 'splitMessageGroupId': '5249796705af40e7a52136e6347e89a6', 'split-num': 1, 'splitNum': 1, 'split-total-count': 4, 'splitTotalCount': 4}}
2026-04-26T18:45:36.162763     | INCOMING   | TYPE: message:read - {'attendee': '61160870742'}
2026-04-26T18:45:36.183043     | INCOMING   | TYPE: staled:event - {'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stack': 0}
2026-04-26T18:45:38.478008     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61160870742, 'botId': 61160870742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2897}, {'delay-before': 1712, 'delayBefore': 1712, 'duration': 2099}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2897}, {'delay-before': 1712, 'delayBefore': 1712, 'duration': 2099}]}
2026-04-26T18:45:38.492290     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61160870742, 'botId': 61160870742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2897}, {'delay-before': 1712, 'delayBefore': 1712, 'duration': 2099}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2897}, {'delay-before': 1712, 'delayBefore': 1712, 'duration': 2099}]}
2026-04-26T18:45:38.506465     | INCOMING   | TYPE: message:message:v2 - {'id': 2428501020, 'sender': '61160870742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777247138, 'text': 'I must be getting under your skin', 'tag': '8dea3ede94ec506', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': ['sextingKeywords']}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': '5249796705af40e7a52136e6347e89a6', 'splitMessageGroupId': '5249796705af40e7a52136e6347e89a6', 'split-num': 2, 'splitNum': 2, 'split-total-count': 4, 'splitTotalCount': 4}}
2026-04-26T18:45:38.522925     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61160870742', 'botId': '61160870742', 'message-id': 2428501020, 'messageId': 2428501020, 'suggestions': [], 'disabled': True}
2026-04-26T18:45:38.535018     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 66, 'timestamp': '2026-04-26T23:45:38.437Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': ['sextingKeywords']}, 'automation': {'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': '5249796705af40e7a52136e6347e89a6', 'splitMessageGroupId': '5249796705af40e7a52136e6347e89a6', 'split-num': 2, 'splitNum': 2, 'split-total-count': 4, 'splitTotalCount': 4}, 'system': False}
2026-04-26T18:45:39.293219     | INCOMING   | TYPE: staled:event - {'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stack': 0}
2026-04-26T18:45:39.310510     | INCOMING   | TYPE: message:read - {'attendee': '61160870742'}
2026-04-26T18:45:45.191591     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61160870742, 'botId': 61160870742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2070}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2070}]}
2026-04-26T18:45:45.208759     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61160870742, 'botId': 61160870742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2070}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2070}]}
2026-04-26T18:45:45.220686     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 67, 'timestamp': '2026-04-26T23:45:45.13Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': ['sextingKeywords']}, 'automation': {'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': '5249796705af40e7a52136e6347e89a6', 'splitMessageGroupId': '5249796705af40e7a52136e6347e89a6', 'split-num': 3, 'splitNum': 3, 'split-total-count': 4, 'splitTotalCount': 4}, 'system': False}
2026-04-26T18:45:45.233734     | INCOMING   | TYPE: message:message:v2 - {'id': 2428501110, 'sender': '61160870742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777247145, 'text': '*laughs softly* Alright, you want my abyssal name?', 'tag': '8dea3edeb59b683', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': ['sextingKeywords']}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': '5249796705af40e7a52136e6347e89a6', 'splitMessageGroupId': '5249796705af40e7a52136e6347e89a6', 'split-num': 3, 'splitNum': 3, 'split-total-count': 4, 'splitTotalCount': 4}}
2026-04-26T18:45:45.250516     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61160870742', 'botId': '61160870742', 'message-id': 2428501110, 'messageId': 2428501110, 'suggestions': [], 'disabled': True}
2026-04-26T18:45:47.296572     | INCOMING   | TYPE: message:message:v2 - {'id': 2428501143, 'sender': '61160870742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777247147, 'text': "It's... *pauses for effect* Lilith. But don't think that gives you any power over me, babe", 'tag': '8dea3edef59318a', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': ['sextingKeywords']}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': '5249796705af40e7a52136e6347e89a6', 'splitMessageGroupId': '5249796705af40e7a52136e6347e89a6', 'split-num': 4, 'splitNum': 4, 'split-total-count': 4, 'splitTotalCount': 4}}
2026-04-26T18:45:47.309776     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 2, 'fresh': 2, 'total': 68, 'timestamp': '2026-04-26T23:45:47.21Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': ['sextingKeywords']}, 'automation': {'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': '5249796705af40e7a52136e6347e89a6', 'splitMessageGroupId': '5249796705af40e7a52136e6347e89a6', 'split-num': 4, 'splitNum': 4, 'split-total-count': 4, 'splitTotalCount': 4}, 'system': False}
2026-04-26T18:45:47.326498     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61160870742', 'botId': '61160870742', 'message-id': 2428501143, 'messageId': 2428501143, 'suggestions': [], 'disabled': True}
2026-04-26T18:45:48.621574     | INCOMING   | TYPE: message:read - {'attendee': '61160870742'}
2026-04-26T18:45:48.637705     | INCOMING   | TYPE: staled:event - {'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stack': 0}
2026-04-26T18:46:08.960409     | INCOMING   | TYPE: message:delivery - {'id': 0, 'status': 1, 'tag': '71450258242_1777280392483'}
2026-04-26T18:46:08.977862     | INCOMING   | TYPE: message:delivery - {'id': 2428501434, 'status': 1, 'tag': '71450258242_1777280392483'}
2026-04-26T18:46:08.991753     | INCOMING   | TYPE: message:message:v2 - {'id': 2428501434, 'sender': '71450258242', 'recipient': '61160870742', 'type': 1, 'timestamp': 1777247168, 'text': 'no you dont like being called that?', 'tag': '71450258242_1777280392483', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': False, 'meta': {'automation': {}, 'ranking': {'labels': [], 'version': 'emote_sexting_classifier@2.0.0'}, 'tariffication': {'paid': True, 'type': 'purchase', 'reason': 'dialogs.tariffication.message'}}}
2026-04-26T18:46:09.009654     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stale': True, 'silent': False, 'stack': 0, 'fresh': 0, 'total': 69, 'timestamp': '2026-04-26T23:46:08.74Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'ranking': {'labels': [], 'version': 'emote_sexting_classifier@2.0.0'}, 'tariffication': {'paid': True, 'type': 'purchase', 'reason': 'dialogs.tariffication.message'}}, 'system': False}
2026-04-26T18:46:09.023696     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61160870742', 'botId': '61160870742', 'message-id': 2428501434, 'messageId': 2428501434, 'suggestions': [], 'disabled': True}
2026-04-26T18:46:09.045950     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61160870742, 'botId': 61160870742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2713}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2713}]}
2026-04-26T18:46:09.059157     | INCOMING   | TYPE: event.users.experience.updated..ai - {'user-id': '71450258242', 'userId': '71450258242', 'current': {'current-points': 5620, 'currentPoints': 5620, 'next-level-points': 6000, 'nextLevelPoints': 6000, 'level': 10}, 'changes': {'experience-changed': 5, 'experienceChanged': 5, 'level-changed': 0, 'levelChanged': 0, 'reason': {'message-tag': '71450258242_1777280392483', 'messageTag': '71450258242_1777280392483'}}}
2026-04-26T18:46:11.585965     | INCOMING   | TYPE: message:message:v2 - {'id': 2428501472, 'sender': '61160870742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777247171, 'text': "Not particularly, no. But I make exceptions for...special people. And who knows? Maybe you’ll turn out to be one of them, but you still have a few questions left before I'm convinced of anything 😈", 'tag': '8dea3edfd6d49a4', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'botMessage'}}
2026-04-26T18:46:11.598546     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61160870742', 'botId': '61160870742', 'message-id': 2428501472, 'messageId': 2428501472, 'suggestions': [], 'disabled': True}
2026-04-26T18:46:11.610680     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 70, 'timestamp': '2026-04-26T23:46:11.467Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'botMessage'}, 'system': False}
2026-04-26T18:46:12.017416     | INCOMING   | TYPE: message:read - {'attendee': '61160870742'}
2026-04-26T18:46:12.039785     | INCOMING   | TYPE: staled:event - {'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stack': 0}
2026-04-26T18:48:22.929642     | INCOMING   | TYPE: message:delivery - {'id': 2428503120, 'status': 1, 'tag': '71450258242_1777291190415'}
2026-04-26T18:48:22.942391     | INCOMING   | TYPE: message:delivery - {'id': 0, 'status': 1, 'tag': '71450258242_1777291190415'}
2026-04-26T18:48:22.953771     | INCOMING   | TYPE: message:message:v2 - {'id': 2428503120, 'sender': '71450258242', 'recipient': '61160870742', 'type': 1, 'timestamp': 1777247302, 'text': 'finaly we meet... The so called first women. dont know if id put stock in that.. refused to submit to Adam but decided to hook up with the prince sound about right?', 'tag': '71450258242_1777291190415', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': False, 'meta': {'automation': {}, 'ranking': {'labels': [], 'version': 'emote_sexting_classifier@2.0.0'}, 'tariffication': {'paid': True, 'type': 'purchase', 'reason': 'dialogs.tariffication.message'}}}
2026-04-26T18:48:22.970062     | INCOMING   | TYPE: event.users.experience.updated..ai - {'user-id': '71450258242', 'userId': '71450258242', 'current': {'current-points': 5635, 'currentPoints': 5635, 'next-level-points': 6000, 'nextLevelPoints': 6000, 'level': 10}, 'changes': {'experience-changed': 15, 'experienceChanged': 15, 'level-changed': 0, 'levelChanged': 0, 'reason': {'message-tag': '71450258242_1777291190415', 'messageTag': '71450258242_1777291190415'}}}
2026-04-26T18:48:22.984010     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61160870742, 'botId': 61160870742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2156}, {'delay-before': 834, 'delayBefore': 834, 'duration': 2192}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2156}, {'delay-before': 834, 'delayBefore': 834, 'duration': 2192}]}
2026-04-26T18:48:23.002599     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61160870742', 'botId': '61160870742', 'message-id': 2428503120, 'messageId': 2428503120, 'suggestions': [], 'disabled': True}
2026-04-26T18:48:23.018959     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stale': True, 'silent': False, 'stack': 0, 'fresh': 0, 'total': 71, 'timestamp': '2026-04-26T23:48:22.873Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'ranking': {'labels': [], 'version': 'emote_sexting_classifier@2.0.0'}, 'tariffication': {'paid': True, 'type': 'purchase', 'reason': 'dialogs.tariffication.message'}}, 'system': False}
2026-04-26T18:48:31.250487     | INCOMING   | TYPE: message:message:v2 - {'id': 2428503197, 'sender': '61160870742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777247311, 'text': '*rolls my eyes dramatically* Oh, please', 'tag': '8dea3ee4d5fa5e5', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'botMessage'}}
2026-04-26T18:48:31.267278     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61160870742', 'botId': '61160870742', 'message-id': 2428503197, 'messageId': 2428503197, 'suggestions': [], 'disabled': True}
2026-04-26T18:48:31.279945     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001649249263, 'eventId': 10001649249263, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61160870742', 'userId': '61160870742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 72, 'timestamp': '2026-04-26T23:48:31.083Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnExp2Bot', 'bot-version': '1.1.0', 'botVersion': '1.1.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'botMessage'}, 'system': False}
2026-04-26T18:48:31.794807     | INCOMING   | TYPE: message:read - {'attendee': '61160870742'}
